Season,TeamID,Name,Years_D1,GP,PTS,PTSDiff,Pct,FG,%FG,FG3,%FG3,FT,%FT,OR,DR,DR/OR,AST,TO,AST/TO,STL,STL/TO,BLK,PF,HomePTS,AwayPTS,NeutralPTS,HomeDiff,AwayDiff,NeutralDiff,HomePct,AwayPct,NeutralPct,HomeFG,AwayFG,NeutralFG,Home%FG,Away%FG,Neutral%FG,HomeFG3,AwayFG3,NeutralFG3,Home%FG3,Away%FG3,Neutral%FG3,HomeFT,AwayFT,NeutralFT,Home%FT,Away%FT,Neutral%FT,HomeOR,AwayOR,NeutralOR,HomeDR,AwayDR,NeutralDR,HomeDR/OR,AwayDR/OR,NeutralDR/OR,HomeAst,AwayAst,NeutralAst,HomeTO,AwayTO,NeutralTO,HomeSTL,AwaySTL,NeutralSTL,HomeSTL/TO,AwaySTL/TO,NeutralSTL/TO,HomeBlk,AwayBlk,NeutralBlk,HomePF,AwayPF,NeutralPF,rank
2009,1184,E Kentucky,37.0,28,71.07,3.43,57.14,46.74,35.33,40.6,14.32,70.02,15.03,9.79,18.79,1.92,15.68,11.39,1.38,7.46,0.66,1.79,16.5,38.62,185.0,69.0,1.07,1.93,0.43,47.62,83.33,100.0,46.25,47.98,50.0,26.33,7.74,1.26,40.75,40.79,35.0,10.85,3.12,0.35,70.92,67.89,92.31,6.98,7.44,0.6,3.71,5.68,0.39,7.18,10.86,0.75,1.93,1.91,1.91,8.62,40.0,18.0,5.48,30.83,19.0,7.38,7.33,10.0,1.35,0.24,0.53,0.81,5.33,1.0,7.81,47.83,11.0,180
2009,1335,Penn,36.0,28,65.54,-3.57,35.71,41.64,34.5,31.44,9.05,68.19,21.96,10.11,23.14,2.29,14.36,14.25,1.01,6.82,0.48,3.04,21.43,85.9,51.88,73.0,-1.25,-2.29,-0.04,30.0,37.5,50.0,41.73,40.86,46.72,12.64,18.75,3.11,31.67,31.48,29.73,3.81,4.63,0.6,70.04,65.96,72.41,10.57,10.25,1.14,4.5,4.86,0.75,10.64,10.96,1.54,2.37,2.26,2.05,18.4,11.13,20.0,18.7,11.5,14.0,8.2,5.88,7.5,0.44,0.51,0.54,3.7,1.94,8.5,27.4,17.56,22.5,268
2009,1453,WI Green Bay,37.0,31,73.19,7.23,70.97,45.06,33.19,41.85,11.19,78.79,22.43,10.84,21.45,1.98,14.1,12.58,1.12,7.0,0.56,2.55,19.06,54.0,122.38,70.0,5.06,1.61,0.55,65.0,87.5,66.67,45.33,46.0,40.4,21.38,9.12,2.69,41.03,42.86,45.24,7.05,3.31,0.84,80.61,74.36,87.34,10.45,8.95,3.04,4.74,4.97,1.13,9.84,9.71,1.9,2.07,1.95,1.69,11.1,23.0,10.33,8.45,23.13,12.0,7.0,7.13,6.7,0.83,0.31,0.56,2.15,3.38,3.0,12.6,34.75,20.33,80
2010,1227,IL Chicago,37.0,29,62.21,-8.52,24.14,38.41,34.65,30.41,9.42,71.78,21.29,10.41,21.86,2.1,10.45,12.83,0.81,6.97,0.54,2.41,19.1,39.14,122.75,,-5.97,-2.55,0.0,28.57,12.5,,38.11,39.23,,25.06,9.59,0.0,30.15,31.13,,6.82,2.61,0.0,73.18,70.44,,10.59,10.7,0.0,5.48,4.93,0.0,9.62,12.24,0.0,1.75,2.48,,6.52,20.75,,7.38,27.13,,7.62,5.25,,1.03,0.19,,1.86,3.88,,11.14,40.0,,256
2012,1200,Fordham,37.0,29,61.97,-9.55,34.48,38.35,36.89,27.49,7.68,60.99,18.53,14.59,23.28,1.6,11.97,13.76,0.87,6.52,0.47,5.62,17.79,44.55,116.71,,-7.28,-2.28,0.0,40.91,14.29,,37.45,41.15,,27.32,9.57,0.0,26.87,29.57,,5.79,1.89,0.0,60.69,61.4,,10.74,7.79,0.0,7.14,7.45,0.0,12.45,10.83,0.0,1.74,1.45,,8.95,21.43,,8.95,28.86,,6.82,5.57,,0.76,0.19,,4.23,10.0,,11.91,36.29,,241
2012,1224,Howard,37.0,30,59.93,-10.43,30.0,38.02,32.81,31.85,7.56,67.41,26.81,12.47,21.9,1.76,9.0,16.9,0.53,6.03,0.36,2.97,22.2,36.0,118.63,55.0,-8.97,-0.57,-0.9,26.32,37.5,33.33,36.27,42.34,37.66,19.91,9.68,3.23,29.46,35.56,35.29,4.23,2.67,0.67,68.7,65.87,74.0,9.4,15.35,2.06,4.33,6.93,1.2,7.07,12.67,2.17,1.63,1.83,1.81,5.84,17.0,7.67,8.47,36.38,18.3,6.05,5.63,7.0,0.71,0.15,0.38,1.95,5.5,2.67,11.16,48.25,22.67,303
2012,1241,James Madison,37.0,32,66.09,-3.75,37.5,42.16,35.37,36.69,11.73,66.61,17.54,10.03,21.69,2.16,13.38,12.94,1.03,6.66,0.51,2.59,19.5,67.43,63.93,69.0,-1.94,-1.47,-0.34,35.71,35.71,50.0,42.47,42.06,41.45,15.74,15.04,4.59,33.56,38.46,41.18,4.63,5.44,1.65,68.56,65.0,64.38,8.56,6.76,2.22,4.53,4.19,1.31,9.66,9.19,2.84,2.13,2.19,2.17,14.0,12.43,14.5,12.07,13.43,14.3,6.43,6.14,9.3,0.53,0.46,0.65,2.71,2.57,2.25,18.64,19.29,23.25,250
2012,1286,Montana St,37.0,27,67.04,-5.67,37.04,40.96,34.53,34.67,10.06,69.61,20.88,11.56,21.44,1.86,12.19,13.85,0.88,6.26,0.45,3.52,19.67,51.13,90.18,,-4.74,-0.93,0.0,31.25,45.45,,38.54,44.72,,19.78,14.75,0.0,32.21,38.69,,5.8,4.25,0.0,74.19,64.77,,11.44,9.45,0.0,4.78,6.78,0.0,9.26,12.19,0.0,1.94,1.8,,8.94,16.91,,8.81,21.18,,5.81,6.91,,0.66,0.33,,2.81,4.55,,13.56,28.55,,274
2012,1386,St Joseph's PA,37.0,33,72.15,4.18,60.61,47.13,35.83,36.61,9.24,69.57,19.11,9.61,26.76,2.79,14.58,12.76,1.14,4.82,0.38,7.09,15.21,54.33,119.63,70.75,3.36,0.64,0.18,61.9,62.5,50.0,47.75,45.22,47.55,23.6,8.15,4.07,35.82,33.58,47.69,6.05,1.89,1.3,66.1,71.18,81.69,9.83,6.85,2.44,4.45,4.24,0.91,14.06,9.97,2.73,3.16,2.35,3.0,12.1,22.25,12.25,9.14,23.13,11.0,5.29,3.63,4.8,0.58,0.16,0.43,6.38,9.75,5.5,10.57,27.13,15.75,71
2013,1165,Cornell,36.0,30,64.57,-4.9,40.0,41.58,35.67,33.22,10.07,70.59,18.59,9.9,22.27,2.25,11.27,13.03,0.86,6.6,0.51,3.5,17.93,75.91,54.65,86.5,-3.7,-2.53,1.33,27.27,41.18,100.0,38.41,41.98,55.17,12.24,20.13,3.3,26.57,36.31,40.91,2.84,6.3,0.93,68.81,71.21,77.14,7.74,9.45,1.39,4.63,4.57,0.7,9.03,11.5,1.73,1.95,2.52,2.48,14.18,8.94,15.0,13.91,12.41,13.5,7.09,6.29,6.5,0.51,0.51,0.48,5.45,2.53,1.0,21.36,16.12,14.5,255
2013,1225,Idaho,37.0,29,67.55,-2.52,37.93,46.43,34.86,36.8,9.39,73.96,20.88,9.76,23.97,2.46,12.93,13.45,0.96,4.03,0.3,2.79,16.62,63.0,73.43,49.0,-2.03,0.07,-0.55,35.71,42.86,0.0,45.63,47.66,40.0,16.79,17.15,0.92,39.59,35.59,15.79,4.95,4.29,0.15,74.82,72.93,76.92,10.46,9.9,0.51,3.55,5.9,0.31,10.52,12.86,0.59,2.96,2.18,1.89,11.79,14.36,9.0,11.79,14.93,16.0,3.86,4.14,5.0,0.33,0.28,0.31,2.5,3.21,1.0,14.79,18.43,17.0,202
2014,1144,Campbell,37.0,28,66.25,-6.71,32.14,43.3,35.69,35.1,13.21,68.26,15.42,10.54,21.43,2.03,13.57,13.11,1.04,5.54,0.42,4.14,18.18,43.94,110.33,71.0,-4.0,-2.36,-0.36,33.33,33.33,0.0,44.48,40.62,45.83,23.88,10.62,1.19,37.5,28.76,52.0,8.89,3.61,0.7,69.04,68.0,63.64,7.33,7.33,0.75,4.86,5.54,0.14,9.29,11.36,0.79,1.91,2.05,5.5,9.83,21.0,14.0,7.5,24.89,8.0,5.61,5.44,5.0,0.75,0.22,0.63,3.39,6.0,1.0,11.33,31.33,23.0,317
2016,1282,Missouri KC,32.0,28,69.11,-4.07,32.14,42.49,34.94,36.76,10.34,68.27,19.79,11.61,23.43,2.02,11.18,13.18,0.85,5.82,0.44,3.11,20.96,38.79,166.33,66.67,-3.11,0.18,-1.14,31.58,33.33,33.33,41.49,45.96,41.38,22.69,8.53,3.72,36.93,36.15,37.21,7.08,2.43,0.83,72.33,68.07,57.14,7.7,10.03,2.07,4.21,6.18,1.21,8.43,12.21,2.79,2.0,1.98,2.29,6.63,27.5,7.33,6.89,34.17,11.0,6.0,6.0,4.3,0.87,0.18,0.39,1.58,7.67,3.67,11.11,52.0,21.33,260
2017,1254,LIU Brooklyn,37.0,31,70.97,0.71,61.29,43.51,35.18,34.77,8.09,68.7,21.55,13.03,25.26,1.94,10.84,14.48,0.75,5.74,0.4,3.23,20.03,69.54,71.53,74.33,-1.35,1.74,0.32,53.85,60.0,100.0,41.76,45.0,43.27,13.82,18.0,3.36,31.58,35.98,44.44,3.27,3.91,0.91,65.87,69.33,77.46,8.77,10.27,2.5,5.58,6.29,1.16,10.35,12.48,2.42,1.86,1.98,2.08,11.31,11.0,8.0,12.77,16.0,14.3,4.77,6.27,7.3,0.37,0.39,0.51,3.77,2.53,4.33,19.38,19.8,24.0,232
2017,1354,S Carolina St,37.0,29,68.41,-11.76,31.03,42.37,36.54,32.02,8.62,69.81,18.3,10.28,21.41,2.08,11.83,12.59,0.94,4.93,0.39,2.1,19.41,33.0,144.75,77.33,-10.28,-0.62,-0.86,22.22,50.0,33.33,41.45,43.53,44.81,22.23,10.18,4.13,29.22,34.29,41.94,4.89,2.42,1.31,70.9,69.52,67.74,6.75,9.43,2.12,2.72,6.21,1.34,6.72,12.45,2.24,2.47,2.01,1.67,6.0,23.88,14.67,6.0,26.88,14.0,5.11,4.13,6.0,0.85,0.15,0.43,1.0,4.88,1.33,8.0,43.38,24.0,328
2017,1388,St Mary's CA,37.0,32,72.0,15.5,87.5,49.59,36.55,39.94,12.24,74.78,14.67,9.63,26.0,2.7,16.75,10.53,1.59,4.16,0.39,3.19,14.75,78.31,63.08,73.5,8.91,5.06,1.53,93.75,83.33,75.0,51.16,47.17,50.23,19.1,12.67,4.77,39.94,37.21,47.37,6.12,4.17,1.95,74.71,74.05,78.38,8.33,5.08,1.26,5.34,3.31,0.97,13.25,9.59,3.16,2.48,2.9,3.26,18.0,14.83,17.5,10.31,10.67,11.0,4.75,3.08,5.0,0.46,0.29,0.45,3.44,3.0,2.75,15.5,13.92,14.25,18
2017,1427,UT San Antonio,37.0,31,64.87,-4.39,38.71,38.46,35.21,26.73,7.51,66.67,22.08,13.03,26.16,2.01,10.23,12.52,0.82,5.29,0.42,1.94,19.58,33.42,216.6,63.0,-3.55,-0.45,-0.39,37.5,40.0,50.0,37.8,42.51,36.52,27.05,6.07,2.09,24.49,37.35,29.73,5.42,1.54,0.55,72.66,62.22,65.96,9.65,10.89,1.54,4.61,7.35,1.06,10.71,14.0,1.45,2.32,1.9,1.36,5.08,33.6,13.5,5.17,48.6,10.5,5.38,5.4,4.0,1.04,0.11,0.38,1.13,6.2,1.0,8.88,71.6,18.0,256
2018,1278,Minnesota,37.0,32,75.16,0.09,46.88,43.13,35.34,34.6,9.06,70.38,20.25,11.59,26.56,2.29,14.59,11.03,1.32,5.66,0.51,5.09,15.47,67.9,98.25,65.25,2.28,-2.0,-0.19,55.0,25.0,50.0,43.53,43.18,40.79,22.66,8.81,3.87,34.08,37.74,30.43,5.7,2.49,0.87,70.62,71.62,65.85,11.39,6.61,2.25,6.78,3.66,1.16,14.53,8.56,3.47,2.14,2.34,3.0,15.85,13.25,11.0,8.95,15.25,13.0,5.65,5.5,6.0,0.63,0.36,0.46,5.8,3.88,4.0,11.5,24.38,17.5,113
2018,1312,NJIT,15.0,28,72.61,-1.71,42.86,43.52,35.66,35.34,10.38,67.88,18.3,10.96,23.68,2.16,12.86,13.11,0.98,7.89,0.6,2.82,18.71,66.53,82.0,,-1.14,-0.57,0.0,47.06,36.36,,44.19,42.4,,22.63,13.03,0.0,36.09,34.19,,6.44,3.94,0.0,67.41,68.53,,10.48,7.82,0.0,5.61,5.36,0.0,12.96,10.71,0.0,2.31,2.0,,12.12,14.0,,10.76,16.73,,7.41,8.64,,0.69,0.52,,2.94,2.64,,16.47,22.18,,253
2019,1361,San Diego St,37.0,33,70.85,2.82,60.61,43.33,34.6,35.59,10.56,71.99,20.23,9.94,25.67,2.58,13.91,12.55,1.11,5.88,0.47,3.36,18.85,62.3,96.25,64.4,4.12,0.18,-1.48,65.0,62.5,40.0,45.45,40.23,39.34,22.46,7.57,4.58,37.95,30.91,33.64,6.8,2.18,1.58,73.3,67.92,76.34,11.04,6.16,3.04,5.3,3.21,1.42,13.45,8.85,3.36,2.54,2.75,2.36,13.65,16.38,11.0,10.85,17.63,11.2,6.65,5.25,3.8,0.61,0.3,0.34,3.15,4.0,3.2,14.5,29.13,19.8,100
2019,1398,Tennessee St,37.0,28,70.61,-8.46,25.0,42.46,34.34,32.62,10.77,70.12,20.54,10.32,22.93,2.22,10.75,16.57,0.65,7.04,0.42,2.5,24.43,43.56,119.3,,-7.57,-0.89,0.0,22.22,30.0,,41.55,44.2,,22.0,12.34,0.0,34.04,29.96,,7.33,3.44,0.0,73.99,67.7,,8.35,12.19,0.0,3.89,6.43,0.0,9.5,13.43,0.0,2.44,2.09,,6.61,18.2,,10.28,27.9,,6.83,7.4,,0.66,0.27,,1.44,4.4,,13.5,44.1,,308
2020,1139,Butler,37.0,31,68.55,6.42,70.97,46.0,36.52,34.14,9.98,72.78,16.99,9.03,25.77,2.85,12.74,11.26,1.13,5.32,0.47,2.65,16.84,60.95,88.13,67.0,5.42,0.32,0.68,70.0,62.5,100.0,45.93,45.56,47.68,24.19,8.94,3.39,33.92,35.63,31.82,6.31,2.68,0.99,73.42,71.72,72.0,10.4,4.89,1.69,4.58,3.42,1.03,14.55,9.16,2.06,3.18,2.68,2.0,11.7,15.38,12.67,8.05,18.88,12.3,5.55,4.75,5.3,0.69,0.25,0.43,2.5,3.13,2.33,13.85,24.63,16.0,22
2003,1190,ETSU,37.0,27,79.7,2.22,62.96,45.72,35.22,34.39,6.55,73.88,23.0,14.0,24.04,1.72,14.04,18.74,0.75,10.7,0.57,5.26,19.52,52.5,142.86,78.0,0.22,0.85,1.15,50.0,71.43,100.0,45.45,45.91,46.47,21.14,8.88,5.2,33.33,33.33,41.07,4.0,1.49,1.07,71.99,74.91,77.38,10.27,9.71,3.02,5.41,6.44,2.15,9.11,10.96,3.96,1.68,1.7,1.84,9.31,24.57,14.5,10.75,36.29,20.0,11.56,8.57,11.0,1.08,0.24,0.55,4.19,7.14,6.25,12.19,36.86,18.5,125
2003,1363,San Jose St,37.0,26,64.35,-9.04,19.23,41.59,37.42,31.94,6.4,62.8,18.77,12.46,18.69,1.5,12.69,13.69,0.93,6.81,0.5,0.96,21.19,49.0,85.8,80.0,-6.04,-2.77,-0.23,20.0,20.0,0.0,40.46,42.81,46.15,21.04,14.58,1.79,32.11,30.08,50.0,3.65,2.39,0.36,65.07,60.97,63.64,8.13,9.8,0.84,4.88,7.15,0.42,7.42,10.38,0.88,1.52,1.45,2.09,11.4,14.5,14.0,9.6,20.3,9.0,7.73,5.5,6.0,0.81,0.27,0.67,0.6,1.4,2.0,16.13,27.8,31.0,276
2004,1182,Duquesne,37.0,29,70.34,-1.07,41.38,45.39,35.69,33.98,8.58,67.94,20.05,10.69,24.1,2.25,15.31,14.72,1.04,5.97,0.41,3.41,19.45,67.82,73.45,79.0,1.31,-2.48,0.1,47.06,27.27,100.0,46.74,43.09,47.17,21.76,12.7,1.23,35.91,29.7,53.33,5.25,2.94,0.39,68.56,65.18,84.0,11.86,7.16,1.03,5.83,4.69,0.17,13.28,9.93,0.9,2.28,2.12,5.2,15.12,15.45,17.0,13.53,16.73,13.0,6.12,5.82,5.0,0.45,0.35,0.38,3.65,3.09,3.0,17.53,22.82,15.0,162
2004,1290,MS Valley St,37.0,27,68.67,8.52,77.78,39.8,35.98,31.43,11.0,64.1,17.04,16.67,23.0,1.38,12.41,12.78,0.97,10.48,0.82,3.44,19.22,56.53,94.13,63.25,4.22,3.78,0.52,73.33,87.5,75.0,37.24,45.21,38.82,19.04,11.97,4.96,28.3,36.26,34.38,5.66,3.56,1.78,64.77,64.12,61.02,9.22,5.88,1.94,9.19,5.48,2.0,11.0,9.52,2.48,1.2,1.74,1.24,10.6,17.88,8.25,9.53,19.75,11.0,10.73,10.0,10.5,1.13,0.51,0.95,3.2,4.88,1.5,14.2,29.13,18.25,158
2005,1112,Arizona,37.0,33,79.67,10.12,81.82,47.08,36.55,40.21,8.6,77.83,18.3,13.73,23.27,1.7,16.58,14.85,1.12,8.24,0.56,3.58,16.45,76.11,91.11,73.17,6.82,1.82,1.48,83.33,88.89,66.67,48.16,47.62,43.26,20.96,9.13,6.47,43.6,35.71,35.19,5.44,1.71,1.45,79.3,76.29,75.31,10.35,5.63,2.32,6.39,4.67,2.67,11.09,7.79,4.39,1.73,1.67,1.65,16.11,18.22,15.5,13.06,19.89,12.7,9.78,6.78,5.8,0.75,0.34,0.46,3.67,3.78,3.0,14.0,21.22,16.67,10
2005,1129,Boise St,37.0,33,70.88,-4.03,45.45,43.3,35.78,36.22,11.07,68.35,17.36,12.58,22.7,1.8,13.64,15.12,0.9,5.24,0.35,2.39,18.73,61.1,87.0,82.33,-1.82,-2.15,-0.06,50.0,30.0,66.67,43.22,42.78,45.61,22.06,10.39,3.33,36.78,33.97,40.38,7.14,3.04,0.9,65.81,69.47,74.47,8.72,5.64,2.99,5.97,5.33,1.27,11.21,8.79,2.7,1.88,1.65,2.12,11.35,17.8,15.0,12.4,21.0,13.7,5.55,4.9,4.3,0.45,0.23,0.32,1.95,3.0,3.33,14.75,26.5,19.33,183
2005,1138,Buffalo,30.0,31,75.19,3.81,70.97,45.45,35.61,36.44,9.22,68.78,19.56,12.77,24.68,1.93,14.23,15.84,0.9,8.77,0.55,2.48,21.52,59.28,102.5,79.67,1.77,1.42,0.61,66.67,80.0,66.67,45.69,44.44,47.25,20.94,10.98,3.69,33.54,40.4,38.81,4.68,3.43,1.12,68.42,66.79,82.0,10.04,7.76,1.76,5.87,5.77,1.13,11.03,11.23,2.42,1.88,1.94,2.14,11.44,20.0,11.67,11.61,23.7,15.0,9.17,8.6,7.0,0.79,0.36,0.47,1.83,3.8,2.0,15.11,33.7,19.33,59
2005,1232,Indiana St,37.0,31,60.97,-3.84,35.48,39.84,34.23,30.78,8.1,69.87,23.44,9.32,22.58,2.42,11.9,12.97,0.92,6.19,0.48,1.71,15.84,42.68,170.25,54.0,-1.35,-1.06,-1.42,45.45,0.0,20.0,42.01,39.65,31.0,25.03,4.76,4.44,31.19,36.36,24.73,5.4,1.48,1.22,67.47,72.16,73.15,11.85,7.41,4.18,3.9,3.48,1.94,9.81,9.0,3.77,2.51,2.58,1.95,8.68,31.25,10.6,6.91,41.75,16.6,6.23,4.75,7.2,0.9,0.11,0.43,1.36,4.5,1.0,9.5,51.0,15.6,172
2005,1258,Loy Marymount,37.0,28,67.82,-2.75,39.29,41.36,36.7,31.74,7.32,73.35,19.27,12.11,21.46,1.77,15.39,13.68,1.13,8.71,0.64,3.0,20.39,51.5,92.7,74.0,-2.57,0.07,-0.25,37.5,40.0,50.0,42.14,40.24,40.63,21.59,12.37,2.74,31.54,31.88,32.5,4.32,2.32,0.68,73.71,72.82,73.81,9.74,7.9,1.63,4.82,6.36,0.93,9.46,10.25,1.75,1.96,1.61,1.88,12.81,19.4,16.0,10.44,19.0,13.0,8.44,9.7,6.0,0.81,0.51,0.46,1.81,4.6,4.5,14.88,28.7,23.0,162
2005,1323,Notre Dame,37.0,28,67.07,3.5,60.71,41.02,34.66,38.38,12.83,72.04,17.84,12.14,23.07,1.9,14.32,11.5,1.25,6.71,0.58,4.14,14.93,62.58,78.0,65.0,4.21,-0.46,-0.25,68.42,50.0,0.0,41.75,39.96,36.07,23.86,9.64,1.17,38.66,39.36,23.81,8.63,3.94,0.27,75.76,63.09,84.21,11.98,5.01,0.85,7.29,4.43,0.43,13.86,8.29,0.93,1.9,1.87,2.17,14.21,15.38,8.0,10.16,15.0,9.0,6.79,6.63,6.0,0.67,0.44,0.67,4.0,4.75,2.0,13.11,19.38,14.0,55
2006,1110,American Univ,37.0,29,63.79,-4.17,41.38,41.64,35.41,33.95,8.92,69.06,20.27,12.62,22.1,1.75,13.07,15.59,0.84,6.55,0.42,3.07,18.9,38.53,126.0,55.0,-3.34,0.1,-0.93,36.84,50.0,50.0,42.25,40.99,38.18,24.16,8.97,2.27,33.23,39.67,21.62,5.89,2.59,0.43,71.04,68.73,58.06,8.49,10.81,0.97,5.45,6.31,0.86,8.93,11.45,1.72,1.64,1.81,2.0,8.63,24.63,9.0,9.42,30.63,14.0,6.53,7.13,4.5,0.69,0.23,0.32,2.11,5.5,2.5,10.68,40.5,10.5,236
2006,1403,Texas Tech,37.0,32,68.34,-0.25,46.88,43.93,35.44,39.0,7.86,71.21,21.26,9.63,23.56,2.45,15.06,14.0,1.08,5.47,0.39,2.44,16.16,56.29,113.0,65.4,2.66,-1.28,-1.63,57.14,33.33,20.0,45.82,42.44,38.1,24.28,6.04,5.12,40.21,36.99,36.36,5.35,1.23,1.28,69.89,73.1,72.12,11.25,6.58,3.43,4.78,3.13,1.72,12.38,7.34,3.84,2.59,2.35,2.24,12.52,25.67,13.0,9.95,29.17,12.8,5.62,5.5,4.8,0.56,0.19,0.38,1.9,3.83,3.0,10.86,32.0,19.4,109
2007,1113,Arizona St,37.0,29,58.14,-3.97,24.14,40.81,35.94,31.26,11.03,66.06,17.08,11.83,20.66,1.75,12.86,14.28,0.9,5.86,0.41,2.0,17.93,66.19,48.0,51.0,-1.79,-1.9,-0.28,37.5,8.33,0.0,41.1,40.47,40.43,19.45,15.36,1.13,34.91,26.85,30.0,6.58,4.09,0.36,67.36,63.97,58.33,11.51,5.16,0.42,8.0,3.66,0.17,12.45,7.41,0.79,1.56,2.03,4.6,15.06,9.92,13.0,14.81,13.42,16.0,6.06,5.58,6.0,0.41,0.42,0.38,2.81,0.92,2.0,19.19,15.83,23.0,173
2008,1292,MTSU,37.0,31,67.39,-2.55,51.61,46.25,34.85,36.11,8.09,71.17,22.21,9.26,21.61,2.33,11.87,14.48,0.82,5.71,0.39,2.13,20.29,62.83,76.0,61.0,-1.81,-0.61,-0.13,55.56,45.45,50.0,46.66,45.83,44.9,20.39,12.35,2.11,35.56,37.42,34.48,4.83,2.78,0.48,72.46,69.85,68.57,11.97,9.1,1.15,4.74,3.77,0.74,11.61,8.84,1.16,2.45,2.34,1.57,11.94,11.55,13.0,12.33,18.27,13.0,5.67,5.45,7.5,0.46,0.3,0.58,1.94,2.45,2.0,17.22,25.09,21.5,149
2008,1331,Oral Roberts,37.0,31,68.87,7.39,74.19,44.01,34.43,36.67,9.6,66.67,21.55,11.32,24.45,2.16,13.39,12.74,1.05,6.23,0.49,3.84,16.77,50.76,100.44,73.6,2.61,2.81,1.97,64.71,88.89,80.0,44.11,44.02,43.71,18.41,10.16,5.85,35.02,40.65,35.51,4.87,2.95,1.78,67.31,65.9,66.67,9.74,8.06,3.75,3.9,5.23,2.19,10.16,10.16,4.13,2.6,1.94,1.88,10.76,18.0,14.0,8.94,20.44,11.8,6.18,6.56,5.8,0.69,0.32,0.49,2.59,6.78,2.8,11.24,27.56,16.2,68
2008,1395,TCU,37.0,29,67.17,-0.55,44.83,39.98,34.29,35.26,10.93,68.21,20.48,12.34,22.79,1.85,12.28,14.17,0.87,9.1,0.64,2.28,19.31,48.46,157.0,,0.86,-1.41,0.0,50.0,20.0,,41.11,34.49,,29.21,5.08,0.0,35.86,32.76,,8.98,1.95,0.0,67.57,69.27,,12.73,7.75,0.0,7.45,4.9,0.0,13.34,9.45,0.0,1.79,1.93,,9.75,24.4,,9.17,38.2,,9.29,8.2,,1.01,0.21,,1.67,5.2,,12.33,52.8,,179
2009,1106,Alabama St,37.0,29,69.48,5.9,68.97,46.52,36.77,32.87,8.19,63.34,18.26,11.41,24.72,2.17,14.0,13.76,1.02,5.76,0.42,4.76,17.62,43.33,113.22,69.2,1.76,3.1,1.03,53.33,88.89,80.0,46.06,47.71,45.66,18.86,11.91,6.0,31.91,37.58,26.76,4.47,2.78,0.94,65.56,62.74,61.59,5.86,8.19,4.22,3.34,6.34,1.72,8.21,11.72,4.79,2.45,1.85,2.78,10.07,21.33,12.6,8.13,23.22,13.6,5.73,6.22,5.0,0.7,0.27,0.37,2.87,6.89,6.6,9.87,29.33,19.8,196
2009,1419,ULM,37.0,29,64.28,-8.55,31.03,39.5,33.32,33.2,9.01,71.84,24.36,11.72,22.07,1.88,9.83,15.38,0.64,5.83,0.38,2.83,19.79,40.67,126.25,,-6.17,-2.38,0.0,33.33,25.0,,40.7,36.34,,24.89,8.42,0.0,32.09,35.67,,6.01,3.0,0.0,72.96,70.99,,10.57,13.79,0.0,5.1,6.62,0.0,9.55,12.52,0.0,1.87,1.89,,6.57,18.38,,8.81,32.63,,5.71,6.13,,0.65,0.19,,2.1,4.75,,11.48,41.63,,285
2010,1117,Arkansas St,37.0,29,67.9,0.38,51.72,43.95,35.45,33.63,7.72,65.78,21.38,11.41,25.97,2.27,12.48,13.69,0.91,4.83,0.35,4.03,18.62,55.13,86.3,74.67,-0.93,0.86,0.45,50.0,50.0,66.67,43.46,44.71,44.05,19.25,12.44,3.76,32.6,35.03,33.33,3.76,3.15,0.81,65.94,63.03,75.0,9.24,9.09,3.05,4.79,5.07,1.55,11.03,12.03,2.9,2.3,2.37,1.87,10.56,15.4,13.0,10.13,19.3,14.0,4.19,6.1,4.0,0.41,0.32,0.29,3.94,4.4,3.33,13.69,26.3,19.33,198
2010,1221,Holy Cross,37.0,31,69.26,-2.45,29.03,44.58,35.44,38.06,7.5,70.09,21.61,12.32,24.32,1.97,13.19,14.42,0.91,4.32,0.3,2.87,17.77,45.32,115.3,66.5,-1.65,-0.68,-0.13,26.32,30.0,50.0,44.29,45.14,44.64,21.66,11.46,2.33,36.36,41.61,33.33,4.29,2.89,0.33,69.31,72.14,59.09,8.94,11.46,1.21,4.52,7.16,0.65,9.26,13.32,1.74,2.05,1.86,2.7,9.84,20.3,9.5,9.05,25.4,10.5,4.26,4.6,3.5,0.47,0.18,0.33,1.53,5.1,4.5,10.63,31.3,18.0,271
2012,1298,Navy,37.0,28,56.79,-9.86,7.14,39.87,35.16,27.91,9.5,68.3,20.19,10.21,19.5,1.91,11.07,14.54,0.76,7.29,0.5,1.79,18.36,43.31,74.75,,-7.04,-2.82,0.0,6.25,8.33,,38.57,41.67,,19.75,15.41,0.0,27.96,27.85,,5.35,4.15,0.0,72.77,64.93,,9.25,10.94,0.0,4.25,5.96,0.0,7.32,12.18,0.0,1.72,2.04,,9.19,13.58,,9.5,21.25,,7.5,7.0,,0.79,0.33,,1.63,2.0,,13.06,25.42,,328
2012,1370,Seattle,13.0,25,75.92,-0.6,40.0,43.02,37.51,32.61,9.48,69.01,15.49,13.6,26.76,1.97,13.68,15.0,0.91,8.36,0.56,3.12,21.52,64.0,101.25,,1.52,-2.12,0.0,47.06,25.0,,44.48,40.07,,25.92,11.59,0.0,34.41,29.72,,6.16,3.32,0.0,71.49,65.54,,9.38,6.11,0.0,8.12,5.48,0.0,15.08,11.68,0.0,1.86,2.13,,11.0,19.38,,11.88,21.63,,8.41,8.25,,0.71,0.38,,2.47,4.5,,15.94,33.38,,232
